# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Aug  6 11:46:19 2023
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN elat:           Ecliptic Latitude [deg]
#
loc_rowid,pl_name,hostname,pl_orbper,pl_orbsmax,pl_orbeccen,elat
1637,K2-37 d,K2-37,14.09189000,0.110300,,-3.53173
1638,K2-370 b,K2-370,2.14084000,,,-2.01925
1639,K2-371 b,K2-371,3.11490500,,,-6.99417
1640,K2-372 b,K2-372,9.84407700,,,-4.98275
1641,K2-373 b,K2-373,11.02066000,,,-6.11425
1642,K2-374 b,K2-374,4.52195300,,,-0.00490
1643,K2-374 c,K2-374,16.43445000,,,-0.00490
1644,K2-375 b,K2-375,14.45389500,,,2.04170
1645,K2-376 b,K2-376,5.77647500,,,7.09525
1646,K2-377 b,K2-377,12.83223500,,,-2.34459
1647,K2-378 b,K2-378,2.06043800,,,-0.62842
1648,K2-379 b,K2-379,8.77724700,,,-4.26488
1649,K2-38 b,K2-38,4.01593000,0.050300,0.110000,-2.55161
1650,K2-38 c,K2-38,10.56103000,0.095900,0.086000,-2.55161
1651,K2-380 b,K2-380,9.40131200,,,-3.65837
1652,K2-381 b,K2-381,7.93893340,,,1.38671
1653,K2-381 c,K2-381,16.03465600,,,1.38671
1654,K2-381 d,K2-381,26.80302300,,,1.38671
1655,K2-382 b,K2-382,21.70015600,,,2.82696
1656,K2-383 b,K2-383,1.86596200,,,4.58470
1657,K2-384 b,K2-384,2.23152700,,,-7.31166
1658,K2-384 c,K2-384,4.19476600,,,-7.31166
1659,K2-384 d,K2-384,6.67958200,,,-7.31166
1660,K2-384 e,K2-384,9.71504300,,,-7.31166
1661,K2-384 f,K2-384,13.62749000,,,-7.31166
1662,K2-385 b,K2-385,2.38086700,,,0.42630
1663,K2-386 b,K2-386,7.47322300,,,-0.68439
1664,K2-387 b,K2-387,28.73532700,,,2.92623
1665,K2-388 b,K2-388,6.33906900,,,-7.28311
1666,K2-389 b,K2-389,8.58404300,,,-7.17662
1667,K2-389 c,K2-389,20.85133700,,,-7.17662
1668,K2-39 b,K2-39,4.60543000,0.057080,0.000000,0.05348
1669,K2-390 b,K2-390,3.31279200,,,-7.09053
1670,K2-391 b,K2-391,4.62265400,,,-5.56692
1671,K2-392 b,K2-392,15.39872300,,,-4.74071
1672,K2-393 b,K2-393,10.41318100,,,4.46677
1673,K2-394 b,K2-394,5.09571700,,,-5.73665
1674,K2-395 b,K2-395,4.80335200,,,-5.49823
1675,K2-395 c,K2-395,8.49128200,,,-5.49823
1676,K2-396 b,K2-396,0.67386200,,,-5.39420
1677,K2-396 c,K2-396,25.76051000,,,-5.39420
1678,K2-397 b,K2-397,3.57232600,,,-1.85412
1679,K2-398 b,K2-398,6.39302500,,,-5.37019
1680,K2-398 c,K2-398,18.78783900,,,-5.37019
1681,K2-399 b,K2-399,0.75997800,,,-6.46510
1682,K2-4 b,K2-4,10.00341700,0.078000,0.080000,-5.67210
1683,K2-400 b,K2-400,3.86505300,,,-6.41124
1684,K2-401 b,K2-401,6.29309900,,,-5.99874
1685,K2-402 b,K2-402,17.27474000,,,-1.32717
1686,K2-403 b,K2-403,33.58997900,,,2.71330
1687,K2-404 b,K2-404,13.11536500,,,3.60297
1688,K2-405 b,K2-405,3.43547100,,,5.42597
1689,K2-406 b,K2-406,22.54940600,,,-6.56003
1690,K2-407 b,K2-407,4.94190700,,,-3.89320
1691,K2-407 c,K2-407,9.22453000,,,-3.89320
1692,K2-408 b,K2-408,20.97895900,,,0.14690
1693,K2-409 b,K2-409,1.90808400,,,1.56864
1694,K2-411 b,K2-411,3.21410000,0.051100,,-0.77899
1695,K2-412 b,K2-412,5.93820000,0.058600,,-1.25260
1696,K2-413 b,K2-413,0.80940000,0.011700,,-4.37808
1697,K2-413 c,K2-413,5.33010000,0.042600,,-4.37808
1698,K2-414 b,K2-414,4.36960000,0.048700,,-0.91760
1699,K2-414 c,K2-414,6.66900000,0.055200,,-0.91760
1700,K2-415 b,K2-415,4.01796940,0.027000,,-4.35234
1701,K2-416 b,K2-416,13.10200000,0.088000,,-0.52098
1702,K2-417 b,K2-417,6.53500000,0.063000,,-5.32670
1703,K2-42 b,K2-42,6.68796000,0.061700,,-6.07030
1704,K2-43 b,K2-43,3.47114900,0.037840,0.070000,-7.96273
1705,K2-43 c,K2-43,2.19888400,,,-7.96273
1706,K2-44 b,K2-44,5.65700000,0.060000,,-4.69279
1707,K2-45 b,K2-45,1.72926840,0.022400,0.100000,-5.73640
1708,K2-46 b,K2-46,19.15410000,0.138210,,-3.11050
1709,K2-47 b,K2-47,31.63720000,0.177900,,-1.95654
1710,K2-48 b,K2-48,20.50650000,0.134400,,1.46251
1711,K2-49 b,K2-49,2.77065000,0.030900,,2.12366
1712,K2-5 b,K2-5,5.73594000,0.053200,,-5.96120
1713,K2-5 c,K2-5,10.93241000,0.081800,,-5.96120
1714,K2-50 b,K2-50,8.75290000,0.070500,,1.34727
1715,K2-52 b,K2-52,3.53505500,0.054000,,-3.22980
1716,K2-53 b,K2-53,12.20772000,0.098000,,0.89854
1717,K2-54 b,K2-54,9.78430000,0.067100,,-7.74815
1718,K2-55 b,K2-55,2.84925800,0.034860,0.070000,-5.97399
1719,K2-57 b,K2-57,9.00630000,0.074600,,-6.21467
1720,K2-58 b,K2-58,7.05254000,0.069200,,-3.00933
1721,K2-58 c,K2-58,2.53726000,0.035000,,-3.00933
1722,K2-58 d,K2-58,22.88270000,0.151700,,-3.00933
1723,K2-59 b,K2-59,20.69210000,0.135400,,-4.80296
1724,K2-59 c,K2-59,11.29540000,0.090500,,-4.80296
1725,K2-6 b,K2-6,30.94191000,0.189800,,-1.81863
1726,K2-60 b,K2-60,3.00265000,0.045000,0.000000,-4.40681
1727,K2-61 b,K2-61,2.57302000,0.039200,,-4.63464
1728,K2-62 b,K2-62,6.67202000,0.063600,,-1.45969
1729,K2-62 c,K2-62,16.19660000,0.114800,,-1.45969
1730,K2-63 b,K2-63,20.25700000,0.162700,,-1.01899
1731,K2-63 c,K2-63,25.45560000,0.189000,,-1.01899
1732,K2-64 b,K2-64,6.53044000,0.061900,,-0.07140
1733,K2-65 b,K2-65,12.64750000,0.101400,,0.12139
1734,K2-66 b,K2-66,5.06963000,0.059830,0.000000,0.90579
1735,K2-68 b,K2-68,8.05428000,0.070800,,0.17407
1736,K2-69 b,K2-69,7.06599000,0.059100,,-0.36872
1737,K2-7 b,K2-7,28.67992000,0.181400,,-6.07886
1738,K2-70 b,K2-70,13.97896000,0.111200,,-0.97253
1739,K2-71 b,K2-71,6.98541000,0.055900,,-1.98096
1740,K2-72 b,K2-72,5.57721200,0.040000,0.110000,0.85302
1741,K2-72 c,K2-72,15.18903400,0.078000,0.110000,0.85302
1742,K2-72 d,K2-72,7.76017800,0.050000,0.110000,0.85302
1743,K2-72 e,K2-72,24.15886800,0.106000,0.110000,0.85302
1744,K2-73 b,K2-73,7.49543000,0.076190,,1.22851
1745,K2-74 b,K2-74,19.56660000,0.140200,,-0.22989
1746,K2-75 b,K2-75,7.81420000,0.081000,,1.32132
1747,K2-75 c,K2-75,18.31100000,0.142900,,1.32132
1748,K2-77 b,K2-77,8.19979600,0.076000,0.140000,-6.84596
1749,K2-79 b,K2-79,10.99470000,0.098800,0.230000,-5.93029
1750,K2-8 b,K2-8,10.35239000,0.085600,,-4.30342
1751,K2-8 c,K2-8,5.06416000,0.053200,,-4.30342
1752,K2-80 b,K2-80,19.09180000,0.135000,,-6.68945
1753,K2-80 c,K2-80,5.60500000,0.059600,,-6.68945
1754,K2-80 d,K2-80,28.86725300,,,-6.68945
1755,K2-81 b,K2-81,6.10232500,0.059000,0.060000,-5.45070
1756,K2-83 b,K2-83,2.74697000,0.030140,0.070000,-4.90120
1757,K2-83 c,K2-83,9.99767000,0.071310,0.060000,-4.90120
1758,K2-84 b,K2-84,6.42150000,0.066500,,-3.01619
1759,K2-84 c,K2-84,27.86000000,0.176800,,-3.01619
1760,K2-85 b,K2-85,0.68455900,0.013000,0.240000,-1.97049
1761,K2-86 b,K2-86,8.77683000,0.077000,,-0.11574
1762,K2-87 b,K2-87,9.72661800,0.094000,,-2.77910
1763,K2-88 b,K2-88,4.61220000,0.034500,0.260000,-0.36716
1764,K2-89 b,K2-89,1.09602600,0.014620,0.150000,0.45285
1765,K2-9 b,K2-9,18.44980000,0.091000,,-1.48035
1766,K2-90 b,K2-90,13.73331400,0.096000,0.070000,2.01287
1767,K2-90 c,K2-90,2.90070600,0.035000,0.190000,2.01287
1768,K2-91 b,K2-91,1.41954900,0.016400,0.090000,2.99665
1769,K2-95 b,K2-95,10.13464540,0.052500,0.160000,0.43104
1770,K2-97 b,K2-97,8.40672600,0.086000,0.220000,-7.82671
1771,K2-98 b,K2-98,10.13644800,0.097400,0.000000,-7.48585
1772,K2-99 b,K2-99,18.25198500,0.159700,0.190000,5.94580
1773,KELT-1 b,KELT-1,1.21751400,0.024660,0.009900,35.46533
1774,KELT-10 b,KELT-10,4.16627390,0.052500,,-24.10886
1775,KELT-11 b,KELT-11,4.73610000,0.062290,0.000700,-15.84380
1776,KELT-12 b,KELT-12,5.03162300,0.067080,0.000000,59.97843
1777,KELT-14 b,KELT-14,1.71005660,0.030050,0.000000,-63.84631
1778,KELT-15 b,KELT-15,3.32944000,0.046130,0.000000,-70.21664
1779,KELT-16 b,KELT-16,0.96899510,0.020440,0.000000,46.38782
1780,KELT-17 b,KELT-17,3.08017160,0.048810,,-5.52448
1781,KELT-18 b,KELT-18,2.87175180,0.045500,0.000000,65.56470
1782,KELT-19 A b,KELT-19 A,4.61170930,0.063700,,-14.19464
1783,KELT-2 A b,KELT-2 A,4.11379000,0.054970,0.000000,7.53916
1784,KELT-20 b,KELT-20,3.47410850,0.054200,0.000000,51.69211
1785,KELT-21 b,KELT-21,3.61276470,0.052240,0.000000,50.29006
1786,KELT-23 A b,KELT-23 A,2.25525100,0.033020,0.000000,75.11199
1787,KELT-24 b,KELT-24,5.55149260,0.069690,0.077000,56.30298
1788,KELT-3 b,KELT-3,2.70339000,0.041230,0.000000,25.90195
1789,KELT-4 A b,KELT-4 A,2.98959320,0.043170,0.000000,14.84508
1790,KELT-6 b,KELT-6,7.84570000,0.079390,0.220000,34.18175
1791,KELT-6 c,KELT-6,1276.00000000,2.390000,0.210000,34.18175
1792,KELT-7 b,KELT-7,2.73477000,0.044150,0.000000,10.28088
1793,KELT-8 b,KELT-8,3.24406000,0.045500,0.040000,46.74545
1794,KELT-9 b,KELT-9,1.48112350,0.034620,0.000000,56.07698
1795,KIC 10001893 b,KIC 10001893,0.21970000,,,68.40274
1796,KIC 10001893 c,KIC 10001893,0.32528000,,,68.40274
1797,KIC 10001893 d,KIC 10001893,0.81161000,,,68.40274
1798,KIC 10068024 b,KIC 10068024,2.07354900,,,68.10701
1799,KIC 10525077 b,KIC 10525077,854.08300000,,,69.14830
1800,KIC 3526061 b,KIC 3526061,3552.00000000,5.140000,0.850000,60.75115
1801,KIC 3558849 b,KIC 3558849,1322.30000000,,,58.68276
1802,KIC 5095269 b,KIC 5095269,237.68977000,0.800000,0.060300,61.27790
1803,KIC 5437945 b,KIC 5437945,440.78130000,1.145500,0.000000,62.12043
1804,KIC 5479689 b,KIC 5479689,1.70153100,,,59.39572
1805,KIC 5951458 b,KIC 5951458,1320.10000000,,,62.56270
1806,KIC 7917485 b,KIC 7917485,840.00000000,,0.150000,62.10801
1807,KIC 8121913 b,KIC 8121913,3.29460100,,,62.50025
1808,KIC 8540376 b,KOI-7892,31.80990000,,,67.14400
1809,KIC 8540376 c,KOI-7892,75.20000000,,,67.14400
1810,KIC 9663113 b,KIC 9663113,572.38470000,1.406200,0.000000,65.26643
1811,KMT-2016-BLG-0212L b,KMT-2016-BLG-0212L,,2.200000,,-5.65503
1812,KMT-2016-BLG-1105L b,KMT-2016-BLG-1105L,,2.440000,,-2.86641
1813,KMT-2016-BLG-1107L b,KMT-2016-BLG-1107L,,0.342000,,-2.63257
1814,KMT-2016-BLG-1397L b,KMT-2016-BLG-1397L,,5.100000,,-1.44082
1815,KMT-2016-BLG-1820L b,KMT-2016-BLG-1820L,,1.080000,,-6.08227
1816,KMT-2016-BLG-1836L b,KMT-2016-BLG-1836L,,3.500000,,-6.61073
1817,KMT-2016-BLG-2142L b,KMT-2016-BLG-2142L,,0.830000,,-5.95612
1818,KMT-2016-BLG-2364L b,KMT-2016-BLG-2364L,,2.630000,,-4.05294
1819,KMT-2016-BLG-2397L b,KMT-2016-BLG-2397L,,3.640000,,0.19215
1820,KMT-2016-BLG-2605L b,KMT-2016-BLG-2605L,,0.681000,,-3.54282
1821,KMT-2017-BLG-0165L b,KMT-2017-BLG-0165L,,3.450000,,-4.69477
1822,KMT-2017-BLG-0428L b,KMT-2017-BLG-0428L,,1.810000,,-5.05688
1823,KMT-2017-BLG-0673L b,KMT-2017-BLG-0673L,,2.340000,,-10.44930
1824,KMT-2017-BLG-1003L b,KMT-2017-BLG-1003L,,1.380000,,-1.00120
1825,KMT-2017-BLG-1038L b,KMT-2017-BLG-1038L,,1.800000,,-1.74983
1826,KMT-2017-BLG-1146L b,KMT-2017-BLG-1146L,,1.600000,,-9.70555
1827,KMT-2017-BLG-1194L b,KMT-2017-BLG-1194L,,1.780000,,-1.94328
1828,KMT-2017-BLG-2509L b,KMT-2017-BLG-2509L,,2.140000,,-2.93843
1829,KMT-2018-BLG-0029L b,KMT-2018-BLG-0029L,,4.270000,,-4.63941
1830,KMT-2018-BLG-0030L b,KMT-2018-BLG-0030L,,4.390000,,-4.69469
1831,KMT-2018-BLG-0087L b,KMT-2018-BLG-0087L,,0.870000,,-4.49179
1832,KMT-2018-BLG-0247L b,KMT-2018-BLG-0247L,,2.460000,,-3.80266
1833,KMT-2018-BLG-0748L b,KMT-2018-BLG-0748L,,0.620000,,-7.22071
1834,KMT-2018-BLG-1025L b,KMT-2018-BLG-1025L,,1.305000,,-4.43883
1835,KMT-2018-BLG-1292L b,KMT-2018-BLG-1292L,,6.030000,,-10.20824
1836,KMT-2018-BLG-1743L b,KMT-2018-BLG-1743L,,1.449000,,-2.97747
1837,KMT-2018-BLG-1976L b,KMT-2018-BLG-1976L,,3.540000,,-12.29937
1838,KMT-2018-BLG-1988L b,KMT-2018-BLG-1988L,,3.090000,,-12.21965
1839,KMT-2018-BLG-1990L b,KMT-2018-BLG-1990L,,0.763000,,1.27887
1840,KMT-2018-BLG-1996L b,KMT-2018-BLG-1996L,,4.270000,,0.61328
1841,KMT-2018-BLG-2602L b,KMT-2018-BLG-2602L,,3.810000,,1.44127
1842,KMT-2019-BLG-0253L b,KMT-2019-BLG-0253L,,3.100000,,-6.13980
1843,KMT-2019-BLG-0298L b,KMT-2019-BLG-0298L,,5.670000,,-4.27970
1844,KMT-2019-BLG-0371L b,KMT-2019-BLG-0371L,,0.790000,,-8.12354
1845,KMT-2019-BLG-0414L b,KMT-2019-BLG-0414L,,1.160000,,1.53950
1846,KMT-2019-BLG-0842L b,KMT-2019-BLG-0842L,,3.310000,,-6.44536
1847,KMT-2019-BLG-0953L b,KMT-2019-BLG-0953L,,1.100000,,-5.23670
1848,KMT-2019-BLG-1042L b,KMT-2019-BLG-1042L,,1.700000,,-4.14230
1849,KMT-2019-BLG-1216L b,KMT-2019-BLG-1216L,,2.440000,,-11.70405
1850,KMT-2019-BLG-1339L b,KMT-2019-BLG-1339L,,2.150000,,-2.19138
1851,KMT-2019-BLG-1367L b,KMT-2019-BLG-1367L,,1.700000,,-6.34144
1852,KMT-2019-BLG-1552L b,KMT-2019-BLG-1552L,,2.600000,,-4.12816
1853,KMT-2019-BLG-1715L b,KMT-2019-BLG-1715L,,3.320000,,-5.33828
1854,KMT-2019-BLG-1806L b,KMT-2019-BLG-1806L,,3.020000,,-5.97649
1855,KMT-2019-BLG-1953L b,KMT-2019-BLG-1953L,,,,-4.76423
1856,KMT-2019-BLG-2783L b,KMT-2019-BLG-2783L,,1.850000,,-10.35071
1857,KMT-2019-BLG-2974L b,KMT-2019-BLG-2974L,,2.000000,,-5.99790
1858,KMT-2020-BLG-0414L b,KMT-2020-BLG-0414L,,1.260000,,-5.05717
1859,KMT-2020-BLG-0414L c,KMT-2020-BLG-0414L,,0.120000,,-5.05717
1860,KMT-2021-BLG-0119L b,KMT-2021-BLG-0119L,,2.920000,,-6.35312
1861,KMT-2021-BLG-0171L b,KMT-2021-BLG-0171L,,3.500000,,-6.65551
1862,KMT-2021-BLG-0192L b,KMT-2021-BLG-0192L,,1.620000,,-6.58027
1863,KMT-2021-BLG-0240L b,KMT-2021-BLG-0240L,,2.800000,,-6.58345
1864,KMT-2021-BLG-0320L b,KMT-2021-BLG-0320L,,1.540000,,-7.06579
1865,KMT-2021-BLG-0322L b,KMT-2021-BLG-0322L,,,,-6.16763
1866,KMT-2021-BLG-0712L b,KMT-2021-BLG-0712L,,2.220000,,-7.74672
1867,KMT-2021-BLG-0748L b,KMT-2021-BLG-0748L,,2.430000,,-2.32564
1868,KMT-2021-BLG-0909L b,KMT-2021-BLG-0909L,,1.750000,,-4.25898
1869,KMT-2021-BLG-0912L b,KMT-2021-BLG-0912L,,3.140000,,-8.55845
1870,KMT-2021-BLG-1077L b,KMT-2021-BLG-1077L,,1.260000,,-10.43965
1871,KMT-2021-BLG-1077L c,KMT-2021-BLG-1077L,,0.930000,,-10.43965
1872,KMT-2021-BLG-1105L b,KMT-2021-BLG-1105L,,3.540000,,-2.12670
1873,KMT-2021-BLG-1253L b,KMT-2021-BLG-1253L,,1.520000,,-5.85728
1874,KMT-2021-BLG-1303L b,KMT-2021-BLG-1303L,,2.890000,,-5.85287
1875,KMT-2021-BLG-1372L b,KMT-2021-BLG-1372L,,2.370000,,-4.80233
1876,KMT-2021-BLG-1391L b,KMT-2021-BLG-1391L,,2.290000,,-4.62265
1877,KMT-2021-BLG-1554L b,KMT-2021-BLG-1554L,,0.720000,,-8.43946
1878,KMT-2021-BLG-1689L b,KMT-2021-BLG-1689L,,2.500000,,-6.70653
1879,KMT-2021-BLG-1898L b,KMT-2021-BLG-1898L,,1.900000,,-3.99388
1880,KMT-2021-BLG-2294L b,KMT-2021-BLG-2294L,,1.150000,,-5.17317
1881,KMT-2021-BLG-2478L b,KMT-2021-BLG-2478L,,1.850000,,-5.66414
1882,KMT-2022-BLG-0440L b,KMT-2022-BLG-0440L,,1.900000,,-8.85654
1883,KOI-12 b,KOI-12,17.85518200,0.154000,0.340000,60.27427
1884,KOI-1257 b,KOI-1257,86.64766100,0.382000,0.772000,65.56864
1885,KOI-13 b,KOI-13,1.76358800,0.036410,0.000640,68.38366
1886,KOI-142 b,KOI-142,10.91647000,0.098000,0.055610,61.55856
1887,KOI-142 c,KOI-142,22.26492000,0.155250,0.057240,61.55856
1888,KOI-1599.01,KOI-1599,20.44150000,0.147280,0.014000,59.65082
1889,KOI-1599.02,KOI-1599,13.60880000,0.112293,0.011400,59.65082
1890,KOI-1783.01,KOI-1783,134.46280000,0.513500,0.000000,67.95720
1891,KOI-1783.02,KOI-1783,284.21500000,0.845300,0.000000,67.95720
1892,KOI-1831 d,Kepler-324,34.16900000,0.194900,0.000000,71.11765
1893,KOI-1833 d,Kepler-968,7.68500000,0.063400,0.000000,71.74536
1894,KOI-217 b,KOI-217,3.90512000,0.047700,0.000000,65.86127
1895,KOI-3503 b,KOI-3503,21.18500000,0.146200,0.000000,62.08475
1896,KOI-3503 c,KOI-3503,31.82800000,0.191100,0.000000,62.08475
1897,KOI-351 b,KOI-351,7.00815100,0.074000,0.000000,71.22769
1898,KOI-351 c,KOI-351,8.71937500,0.089000,0.000000,71.22769
1899,KOI-351 d,KOI-351,59.73667000,0.320000,0.000000,71.22769
1900,KOI-351 e,KOI-351,91.93913000,0.420000,0.000000,71.22769
1901,KOI-351 f,KOI-351,124.91440000,0.480000,0.000000,71.22769
1902,KOI-351 g,KOI-351,210.60697000,0.710000,0.000000,71.22769
1903,KOI-351 h,KOI-351,331.60059000,1.010000,0.000000,71.22769
1904,KOI-3680 b,KOI-3680,141.24167100,0.534000,0.496000,65.39812
1905,KOI-4777.01,KOI-4777,0.41200000,0.008000,0.000000,63.69486
1906,KOI-55 b,KOI-55,0.24010400,0.006000,,60.65254
1907,KOI-55 c,KOI-55,0.34288700,0.007600,,60.65254
1908,KOI-7368 b,KOI-7368,6.84303440,0.067800,0.000000,67.73865
1909,KOI-7913 b,KOI-7913 A,24.27855300,0.145600,0.000000,66.80131
1910,KOI-94 b,KOI-94,3.74320800,0.051190,0.250000,61.12432
1911,KOI-94 c,KOI-94,10.42364800,0.101300,0.430000,61.12432
1912,KOI-94 d,KOI-94,22.34298900,0.168400,0.022000,61.12432
1913,KOI-94 e,KOI-94,54.32031000,0.304600,0.019000,61.12432
1914,KOI-984 b,KOI-984,4.28817850,0.050400,0.120000,57.90960
1915,KOI-984 c,KOI-984,21.51200000,0.146700,0.380000,57.90960
1916,KPS-1 b,KPS-1,1.70629100,0.026900,0.000000,52.01600
1917,Kapteyn c,Kapteyn,121.54000000,0.311000,0.230000,-67.53607
1918,Kepler-10 b,Kepler-10,0.83749070,0.016850,0.000000,71.85007
1919,Kepler-10 c,Kepler-10,45.29430100,0.241000,0.130000,71.85007
1920,Kepler-10 d,Kepler-10,151.04000000,0.537900,0.260000,71.85007
1921,Kepler-100 b,Kepler-100,6.88705000,0.072000,0.130000,62.75941
1922,Kepler-100 c,Kepler-100,12.81590000,0.109000,0.020000,62.75941
1923,Kepler-100 d,Kepler-100,35.33310000,0.214300,0.380000,62.75941
1924,Kepler-1000 b,Kepler-1000,120.01812720,0.533700,0.000000,68.66329
1925,Kepler-1001 b,Kepler-1001,14.30511983,0.112900,0.000000,70.19189
1926,Kepler-1001 c,Kepler-1001,9.18186000,0.084000,0.000000,70.19189
1927,Kepler-1002 b,Kepler-1002,4.33642933,0.056400,0.000000,63.36670
1928,Kepler-1003 b,Kepler-1003,3.55485691,0.044400,0.000000,65.32217
1929,Kepler-1004 b,Kepler-1004,5.28789787,0.067100,0.000000,68.24608
1930,Kepler-1005 b,Kepler-1005,6.49801525,0.066900,0.000000,65.12757
1931,Kepler-1006 b,Kepler-1006,19.76172042,0.146400,0.000000,62.16118
1932,Kepler-1007 b,Kepler-1007,5.18500207,0.048000,0.000000,65.12962
1933,Kepler-1008 b,Kepler-1008,12.43931193,0.095100,0.000000,64.15394
1934,Kepler-1009 b,Kepler-1009,11.35011917,0.079600,0.000000,65.08770
1935,Kepler-101 b,Kepler-101,3.48768120,0.047400,0.086000,70.54439
1936,Kepler-101 c,Kepler-101,6.02976000,0.068400,0.000000,70.54439
1937,Kepler-1010 b,Kepler-1010,34.26857050,0.193000,0.000000,65.31347
1938,Kepler-1011 b,Kepler-1011,5.75322197,0.063300,0.000000,65.60462
1939,Kepler-1012 b,Kepler-1012,5.50860439,0.058500,0.000000,67.47074
1940,Kepler-1013 b,Kepler-1013,18.93054959,0.137000,0.000000,65.34133
1941,Kepler-1014 b,Kepler-1014,16.57110363,0.121000,0.000000,66.10965
1942,Kepler-1015 b,Kepler-1015,16.00494214,0.139600,0.000000,63.77945
1943,Kepler-1016 b,Kepler-1016,1.95452434,0.030700,0.000000,65.65669
1944,Kepler-1016 c,Kepler-1016,105.65513690,0.438900,0.000000,65.65669
1945,Kepler-1017 b,Kepler-1017,7.23400469,0.070200,0.000000,62.51452
1946,Kepler-1018 b,Kepler-1018,49.10135140,0.253000,0.000000,67.63740
1947,Kepler-1019 b,Kepler-1019,1.41122985,0.022100,0.000000,69.35244
1948,Kepler-102 b,Kepler-102,5.28696500,0.055210,0.100000,69.73274
1949,Kepler-102 c,Kepler-102,7.07139200,0.067020,0.094000,69.73274
1950,Kepler-102 d,Kepler-102,10.31176700,0.086180,0.092000,69.73274
1951,Kepler-102 e,Kepler-102,16.14569940,0.116200,0.089000,69.73274
1952,Kepler-102 f,Kepler-102,27.45359200,0.165600,0.100000,69.73274
1953,Kepler-1020 b,Kepler-1020,96.91514960,0.387800,0.000000,66.54685
1954,Kepler-1021 b,Kepler-1021,13.47469571,0.103400,0.000000,62.33068
1955,Kepler-1022 b,Kepler-1022,10.99469878,0.080500,0.000000,67.94106
1956,Kepler-1023 b,Kepler-1023,62.13877140,0.301000,0.000000,70.61759
1957,Kepler-1024 b,Kepler-1024,66.41621330,0.303300,0.000000,59.06558
1958,Kepler-1025 b,Kepler-1025,37.32294930,0.334400,0.000000,66.07584
1959,Kepler-1026 b,Kepler-1026,36.51560530,0.197700,0.000000,62.36174
1960,Kepler-1027 b,Kepler-1027,1.90780520,0.029500,0.000000,64.38493
1961,Kepler-1028 b,Kepler-1028,2.51462432,0.035400,0.000000,70.48446
1962,Kepler-1029 b,Kepler-1029,4.41769648,0.047000,0.000000,62.16224
1963,Kepler-103 b,Kepler-103,15.96532870,0.132230,0.093000,61.45053
1964,Kepler-103 c,Kepler-103,179.60978000,0.663900,0.095000,61.45053
1965,Kepler-1030 b,Kepler-1030,19.32952416,0.133800,0.000000,65.75971
1966,Kepler-1031 b,Kepler-1031,1.22621732,0.021800,0.000000,67.90293
1967,Kepler-1032 b,Kepler-1032,3.29011795,0.036100,0.000000,61.28225
1968,Kepler-1033 b,Kepler-1033,7.56052806,0.076100,0.000000,66.81985
1969,Kepler-1034 b,Kepler-1034,12.12400943,0.096500,0.000000,59.96413
1970,Kepler-1035 b,Kepler-1035,2.71407755,0.038600,0.000000,64.14039
1971,Kepler-1036 b,Kepler-1036,122.88080580,0.462900,0.000000,69.05455
1972,Kepler-1037 b,Kepler-1037,1.06378867,0.019800,0.000000,66.23478
1973,Kepler-1038 b,Kepler-1038,148.46033820,0.523800,0.000000,62.70143
1974,Kepler-1038 c,Kepler-1038,7.12765980,0.069200,0.000000,62.70143
1975,Kepler-1039 b,Kepler-1039,0.93488424,0.018400,0.000000,63.96725
1976,Kepler-104 b,Kepler-104,11.42754800,0.094000,0.000000,63.75577
1977,Kepler-104 c,Kepler-104,23.66820500,0.153000,0.000000,63.75577
1978,Kepler-104 d,Kepler-104,51.75539400,0.257000,0.000000,63.75577
1979,Kepler-1040 b,Kepler-1040,201.12140000,0.655900,0.000000,70.35440
1980,Kepler-1041 b,Kepler-1041,24.75764210,0.168800,0.000000,69.21074
1981,Kepler-1042 b,Kepler-1042,10.13202575,0.075600,0.000000,61.28364
1982,Kepler-1043 b,Kepler-1043,38.50533980,0.215900,0.000000,70.05528
1983,Kepler-1044 b,Kepler-1044,6.77408868,0.074100,0.000000,66.68620
1984,Kepler-1045 b,Kepler-1045,26.41045478,0.161600,0.000000,67.21139
1985,Kepler-1046 b,Kepler-1046,14.37508035,0.116700,0.000000,65.95571
1986,Kepler-1047 b,Kepler-1047,56.18868870,0.293900,0.000000,71.65030
1987,Kepler-1047 c,Kepler-1047,3.18897601,0.043400,0.000000,71.65030
1988,Kepler-1048 b,Kepler-1048,6.92101021,0.059000,0.000000,64.74060
1989,Kepler-1049 b,Kepler-1049,3.27346074,0.034900,0.000000,69.15694
1990,Kepler-105 b,Kepler-105,5.41220000,0.066000,0.470000,67.62203
1991,Kepler-105 c,Kepler-105,7.12620000,0.071100,0.000000,67.62203
1992,Kepler-1050 b,Kepler-1050,15.37875460,0.131300,0.000000,70.86499
1993,Kepler-1050 c,Kepler-1050,21.12845690,0.162200,0.000000,70.86499
1994,Kepler-1051 b,Kepler-1051,25.96200249,0.189100,0.000000,60.79076
1995,Kepler-1052 b,Kepler-1052,34.85382760,0.204600,0.000000,66.01318
